,sales,date,region
25958,1521.0,2020-08-21,east
25959,1710.0,2020-08-21,west
25960,5164.83,2020-08-21,north
25961,5204.79,2020-08-21,south
25962,5674.32,2020-08-21,east
25963,5744.25,2020-08-21,west
25964,1482.5,2020-08-21,north
25965,1270.0,2020-08-21,south
25966,1332.5,2020-08-21,east
25967,1260.0,2020-08-21,west
25968,1551.0,2020-08-21,north
25969,1749.0,2020-08-21,south
25970,1641.0,2020-08-21,east
25971,1536.0,2020-08-21,west
25972,680.0,2020-08-21,north
25973,663.75,2020-08-21,south
25974,681.25,2020-08-21,east
25975,716.25,2020-08-21,west
25976,2569.85,2020-08-21,north
25977,2889.21,2020-08-21,south
25978,2564.86,2020-08-21,east
25979,2629.73,2020-08-21,west
25980,1180.07,2020-08-21,north
25981,1020.87,2020-08-21,south
25982,1090.52,2020-08-21,east
25983,1010.92,2020-08-21,west
25984,1563.0,2020-08-22,north
25985,1683.0,2020-08-22,south
25986,1791.0,2020-08-22,east
25987,1773.0,2020-08-22,west
25988,5284.71,2020-08-22,north
25989,5004.99,2020-08-22,south
25990,5924.07,2020-08-22,east
25991,5094.900000000001,2020-08-22,west
25992,1362.5,2020-08-22,north
25993,1377.5,2020-08-22,south
25994,1270.0,2020-08-22,east
25995,1322.5,2020-08-22,west
25996,1530.0,2020-08-22,north
25997,1554.0,2020-08-22,south
25998,1572.0,2020-08-22,east
25999,1533.0,2020-08-22,west
26000,726.25,2020-08-22,north
26001,668.75,2020-08-22,south
26002,673.75,2020-08-22,east
26003,667.5,2020-08-22,west
26004,2634.7200000000003,2020-08-22,north
26005,2904.1800000000003,2020-08-22,south
26006,2669.65,2020-08-22,east
26007,2709.57,2020-08-22,west
26008,1032.81,2020-08-22,north
26009,1048.73,2020-08-22,south
26010,1068.6299999999999,2020-08-22,east
26011,1064.65,2020-08-22,west
26012,1716.0,2020-08-23,north
26013,1731.0,2020-08-23,south
26014,1593.0,2020-08-23,east
26015,1788.0,2020-08-23,west
26016,5224.77,2020-08-23,north
26017,5034.96,2020-08-23,south
26018,5714.28,2020-08-23,east
26019,5524.47,2020-08-23,west
26020,1365.0,2020-08-23,north
26021,1372.5,2020-08-23,south
26022,1500.0,2020-08-23,east
26023,1357.5,2020-08-23,west
26024,1503.0,2020-08-23,north
26025,1653.0,2020-08-23,south
26026,1686.0,2020-08-23,east
26027,1566.0,2020-08-23,west
26028,676.25,2020-08-23,north
26029,675.0,2020-08-23,south
26030,750.0,2020-08-23,east
26031,638.75,2020-08-23,west
26032,2495.0,2020-08-23,north
26033,2894.2000000000003,2020-08-23,south
26034,2584.82,2020-08-23,east
26035,2564.86,2020-08-23,west
26036,1160.17,2020-08-23,north
26037,1100.47,2020-08-23,south
26038,1180.07,2020-08-23,east
26039,1160.17,2020-08-23,west
26040,1785.0,2020-08-24,north
26041,1647.0,2020-08-24,south
26042,1755.0,2020-08-24,east
26043,1665.0,2020-08-24,west
26044,5814.18,2020-08-24,north
26045,5144.85,2020-08-24,south
26046,5054.9400000000005,2020-08-24,east
26047,5464.53,2020-08-24,west
26048,1300.0,2020-08-24,north
26049,1332.5,2020-08-24,south
26050,1380.0,2020-08-24,east
26051,1375.0,2020-08-24,west
26052,1713.0,2020-08-24,north
26053,1596.0,2020-08-24,south
26054,1791.0,2020-08-24,east
26055,1740.0,2020-08-24,west
26056,670.0,2020-08-24,north
26057,750.0,2020-08-24,south
26058,678.75,2020-08-24,east
26059,663.75,2020-08-24,west
26060,2684.62,2020-08-24,north
26061,2499.9900000000002,2020-08-24,south
26062,2964.06,2020-08-24,east
26063,2929.13,2020-08-24,west
26064,1052.71,2020-08-24,north
26065,1100.47,2020-08-24,south
26066,1174.1,2020-08-24,east
26067,1134.3,2020-08-24,west
26068,1545.0,2020-08-25,north
26069,1755.0,2020-08-25,south
26070,1605.0,2020-08-25,east
26071,1548.0,2020-08-25,west
26072,5624.37,2020-08-25,north
26073,5624.37,2020-08-25,south
26074,5124.87,2020-08-25,east
26075,5774.22,2020-08-25,west
26076,1435.0,2020-08-25,north
26077,1392.5,2020-08-25,south
26078,1310.0,2020-08-25,east
26079,1280.0,2020-08-25,west
26080,1662.0,2020-08-25,north
26081,1509.0,2020-08-25,south
26082,1521.0,2020-08-25,east
26083,1680.0,2020-08-25,west
26084,746.25,2020-08-25,north
26085,711.25,2020-08-25,south
26086,628.75,2020-08-25,east
26087,677.5,2020-08-25,west
26088,2939.11,2020-08-25,north
26089,2504.98,2020-08-25,south
26090,2564.86,2020-08-25,east
26091,2834.32,2020-08-25,west
26092,1058.68,2020-08-25,north
26093,1006.9399999999999,2020-08-25,south
26094,1110.42,2020-08-25,east
26095,1090.52,2020-08-25,west
26096,1533.0,2020-08-26,north
26097,1752.0,2020-08-26,south
26098,1758.0,2020-08-26,east
26099,1767.0,2020-08-26,west
26100,5584.41,2020-08-26,north
26101,5944.05,2020-08-26,south
26102,5134.86,2020-08-26,east
26103,5784.21,2020-08-26,west
26104,1370.0,2020-08-26,north
26105,1482.5,2020-08-26,south
26106,1282.5,2020-08-26,east
26107,1280.0,2020-08-26,west
26108,1797.0,2020-08-26,north
26109,1584.0,2020-08-26,south
26110,1530.0,2020-08-26,east
26111,1689.0,2020-08-26,west
26112,672.5,2020-08-26,north
26113,653.75,2020-08-26,south
26114,665.0,2020-08-26,east
26115,728.75,2020-08-26,west
26116,2789.4100000000003,2020-08-26,north
26117,2594.8,2020-08-26,south
26118,2749.4900000000002,2020-08-26,east
26119,2789.4100000000003,2020-08-26,west
26120,1018.88,2020-08-26,north
26121,1102.46,2020-08-26,south
26122,1152.21,2020-08-26,east
26123,1030.82,2020-08-26,west
26124,1761.0,2020-08-27,north
26125,1671.0,2020-08-27,south
26126,1551.0,2020-08-27,east
26127,1686.0,2020-08-27,west
26128,5264.7300000000005,2020-08-27,north
26129,5054.9400000000005,2020-08-27,south
26130,5974.02,2020-08-27,east
26131,5644.35,2020-08-27,west
26132,1417.5,2020-08-27,north
26133,1475.0,2020-08-27,south
26134,1392.5,2020-08-27,east
26135,1477.5,2020-08-27,west
26136,1569.0,2020-08-27,north
26137,1599.0,2020-08-27,south
26138,1761.0,2020-08-27,east
26139,1662.0,2020-08-27,west
26140,698.75,2020-08-27,north
26141,690.0,2020-08-27,south
26142,747.5,2020-08-27,east
26143,712.5,2020-08-27,west
26144,2569.85,2020-08-27,north
26145,2569.85,2020-08-27,south
26146,2889.21,2020-08-27,east
26147,2774.44,2020-08-27,west
26148,1080.57,2020-08-27,north
26149,1088.53,2020-08-27,south
26150,1158.18,2020-08-27,east
26151,1066.64,2020-08-27,west
26152,1788.0,2020-08-28,north
26153,1551.0,2020-08-28,south
26154,1554.0,2020-08-28,east
26155,1623.0,2020-08-28,west
26156,5014.9800000000005,2020-08-28,north
26157,5134.86,2020-08-28,south
26158,5634.36,2020-08-28,east
26159,5484.51,2020-08-28,west
26160,1335.0,2020-08-28,north
26161,1405.0,2020-08-28,south
26162,1382.5,2020-08-28,east
26163,1497.5,2020-08-28,west
26164,1698.0,2020-08-28,north
26165,1656.0,2020-08-28,south
26166,1710.0,2020-08-28,east
26167,1539.0,2020-08-28,west
26168,658.75,2020-08-28,north
26169,717.5,2020-08-28,south
26170,632.5,2020-08-28,east
26171,630.0,2020-08-28,west
26172,2684.62,2020-08-28,north
26173,2724.54,2020-08-28,south
26174,2689.61,2020-08-28,east
26175,2819.35,2020-08-28,west
26176,1050.72,2020-08-28,north
26177,1078.58,2020-08-28,south
26178,1150.22,2020-08-28,east
26179,1066.64,2020-08-28,west
26180,1698.0,2020-08-29,north
26181,1659.0,2020-08-29,south
26182,1593.0,2020-08-29,east
26183,1674.0,2020-08-29,west
26184,5434.56,2020-08-29,north
26185,5644.35,2020-08-29,south
26186,5704.29,2020-08-29,east
26187,5634.36,2020-08-29,west
26188,1265.0,2020-08-29,north
26189,1442.5,2020-08-29,south
26190,1365.0,2020-08-29,east
26191,1467.5,2020-08-29,west
26192,1680.0,2020-08-29,north
26193,1644.0,2020-08-29,south
26194,1695.0,2020-08-29,east
26195,1782.0,2020-08-29,west
26196,747.5,2020-08-29,north
26197,647.5,2020-08-29,south
26198,740.0,2020-08-29,east
26199,641.25,2020-08-29,west
26200,2824.34,2020-08-29,north
26201,2649.69,2020-08-29,south
26202,2894.2000000000003,2020-08-29,east
26203,2684.62,2020-08-29,west
26204,996.99,2020-08-29,north
26205,1160.17,2020-08-29,south
26206,1090.52,2020-08-29,east
26207,1152.21,2020-08-29,west
26208,1800.0,2020-08-30,north
26209,1554.0,2020-08-30,south
26210,1713.0,2020-08-30,east
26211,1611.0,2020-08-30,west
26212,5944.05,2020-08-30,north
26213,5334.66,2020-08-30,south
26214,5464.53,2020-08-30,east
26215,5674.32,2020-08-30,west
26216,1285.0,2020-08-30,north
26217,1385.0,2020-08-30,south
26218,1425.0,2020-08-30,east
26219,1367.5,2020-08-30,west
26220,1551.0,2020-08-30,north
26221,1512.0,2020-08-30,south
26222,1653.0,2020-08-30,east
26223,1647.0,2020-08-30,west
26224,718.75,2020-08-30,north
26225,702.5,2020-08-30,south
26226,666.25,2020-08-30,east
26227,715.0,2020-08-30,west
26228,2589.81,2020-08-30,north
26229,2834.32,2020-08-30,south
26230,2774.44,2020-08-30,east
26231,2909.17,2020-08-30,west
26232,1132.31,2020-08-30,north
26233,1090.52,2020-08-30,south
26234,1182.06,2020-08-30,east
26235,1152.21,2020-08-30,west
26236,1797.0,2020-08-31,north
26237,1581.0,2020-08-31,south
26238,1623.0,2020-08-31,east
26239,1515.0,2020-08-31,west
26240,5914.08,2020-08-31,north
26241,5604.39,2020-08-31,south
26242,5854.14,2020-08-31,east
26243,5354.64,2020-08-31,west
26244,1410.0,2020-08-31,north
26245,1497.5,2020-08-31,south
26246,1377.5,2020-08-31,east
26247,1325.0,2020-08-31,west
26248,1521.0,2020-08-31,north
26249,1500.0,2020-08-31,south
26250,1710.0,2020-08-31,east
26251,1587.0,2020-08-31,west
26252,698.75,2020-08-31,north
26253,680.0,2020-08-31,south
26254,648.75,2020-08-31,east
26255,646.25,2020-08-31,west
26256,2584.82,2020-08-31,north
26257,2649.69,2020-08-31,south
26258,2614.76,2020-08-31,east
26259,2519.9500000000003,2020-08-31,west
26260,1058.68,2020-08-31,north
26261,1182.06,2020-08-31,south
26262,1124.35,2020-08-31,east
26263,1148.23,2020-08-31,west
26264,1797.0,2020-09-01,north
26265,1704.0,2020-09-01,south
26266,1539.0,2020-09-01,east
26267,1617.0,2020-09-01,west
26268,5194.8,2020-09-01,north
26269,5084.91,2020-09-01,south
26270,5734.26,2020-09-01,east
26271,5524.47,2020-09-01,west
26272,1435.0,2020-09-01,north
26273,1420.0,2020-09-01,south
26274,1265.0,2020-09-01,east
26275,1367.5,2020-09-01,west
26276,1557.0,2020-09-01,north
26277,1704.0,2020-09-01,south
26278,1503.0,2020-09-01,east
26279,1542.0,2020-09-01,west
26280,736.25,2020-09-01,north
26281,641.25,2020-09-01,south
26282,676.25,2020-09-01,east
26283,652.5,2020-09-01,west
26284,2499.9900000000002,2020-09-01,north
26285,2989.01,2020-09-01,south
26286,2779.4300000000003,2020-09-01,east
26287,2944.1,2020-09-01,west
26288,1074.6,2020-09-01,north
26289,1100.47,2020-09-01,south
26290,1060.67,2020-09-01,east
26291,1160.17,2020-09-01,west
26292,1737.0,2020-09-02,north
26293,1635.0,2020-09-02,south
26294,1671.0,2020-09-02,east
26295,1632.0,2020-09-02,west
26296,5374.62,2020-09-02,north
26297,5804.1900000000005,2020-09-02,south
26298,5204.79,2020-09-02,east
26299,5444.55,2020-09-02,west
26300,1322.5,2020-09-02,north
26301,1290.0,2020-09-02,south
26302,1300.0,2020-09-02,east
26303,1340.0,2020-09-02,west
26304,1731.0,2020-09-02,north
26305,1686.0,2020-09-02,south
26306,1677.0,2020-09-02,east
26307,1728.0,2020-09-02,west
26308,708.75,2020-09-02,north
26309,686.25,2020-09-02,south
26310,745.0,2020-09-02,east
26311,662.5,2020-09-02,west
26312,2519.9500000000003,2020-09-02,north
26313,2884.2200000000003,2020-09-02,south
26314,2799.3900000000003,2020-09-02,east
26315,2699.59,2020-09-02,west
26316,1004.95,2020-09-02,north
26317,1078.58,2020-09-02,south
26318,1042.76,2020-09-02,east
26319,1102.46,2020-09-02,west
26320,1575.0,2020-09-03,north
26321,1713.0,2020-09-03,south
26322,1581.0,2020-09-03,east
26323,1719.0,2020-09-03,west
26324,5204.79,2020-09-03,north
26325,5634.36,2020-09-03,south
26326,5374.62,2020-09-03,east
26327,5364.63,2020-09-03,west
26328,1417.5,2020-09-03,north
26329,1490.0,2020-09-03,south
26330,1262.5,2020-09-03,east
26331,1302.5,2020-09-03,west
26332,1500.0,2020-09-03,north
26333,1641.0,2020-09-03,south
26334,1773.0,2020-09-03,east
26335,1779.0,2020-09-03,west
26336,733.75,2020-09-03,north
26337,696.25,2020-09-03,south
26338,680.0,2020-09-03,east
26339,693.75,2020-09-03,west
26340,2709.57,2020-09-03,north
26341,2709.57,2020-09-03,south
26342,2829.33,2020-09-03,east
26343,2694.6,2020-09-03,west
26344,1138.28,2020-09-03,north
26345,1060.67,2020-09-03,south
26346,1192.01,2020-09-03,east
26347,1100.47,2020-09-03,west
26348,1533.0,2020-09-04,north
26349,1539.0,2020-09-04,south
26350,1569.0,2020-09-04,east
26351,1743.0,2020-09-04,west
26352,5574.42,2020-09-04,north
26353,5814.18,2020-09-04,south
26354,5514.4800000000005,2020-09-04,east
26355,5484.51,2020-09-04,west
26356,1412.5,2020-09-04,north
26357,1325.0,2020-09-04,south
26358,1310.0,2020-09-04,east
26359,1345.0,2020-09-04,west
26360,1731.0,2020-09-04,north
26361,1509.0,2020-09-04,south
26362,1674.0,2020-09-04,east
26363,1563.0,2020-09-04,west
26364,660.0,2020-09-04,north
26365,638.75,2020-09-04,south
26366,677.5,2020-09-04,east
26367,716.25,2020-09-04,west
26368,2939.11,2020-09-04,north
26369,2529.9300000000003,2020-09-04,south
26370,2554.88,2020-09-04,east
26371,2989.01,2020-09-04,west
26372,1018.88,2020-09-04,north
26373,1026.84,2020-09-04,south
26374,1088.53,2020-09-04,east
26375,1032.81,2020-09-04,west
26376,1620.0,2020-09-05,north
26377,1743.0,2020-09-05,south
26378,1563.0,2020-09-05,east
26379,1764.0,2020-09-05,west
26380,5804.1900000000005,2020-09-05,north
26381,5164.83,2020-09-05,south
26382,5854.14,2020-09-05,east
26383,5924.07,2020-09-05,west
26384,1250.0,2020-09-05,north
26385,1410.0,2020-09-05,south
26386,1255.0,2020-09-05,east
26387,1337.5,2020-09-05,west
26388,1635.0,2020-09-05,north
26389,1632.0,2020-09-05,south
26390,1788.0,2020-09-05,east
26391,1680.0,2020-09-05,west
26392,712.5,2020-09-05,north
26393,698.75,2020-09-05,south
26394,732.5,2020-09-05,east
26395,730.0,2020-09-05,west
26396,2919.15,2020-09-05,north
26397,2969.05,2020-09-05,south
26398,2789.4100000000003,2020-09-05,east
26399,2819.35,2020-09-05,west
26400,1172.11,2020-09-05,north
26401,1044.75,2020-09-05,south
26402,1192.01,2020-09-05,east
26403,1022.86,2020-09-05,west
26404,1638.0,2020-09-06,north
26405,1734.0,2020-09-06,south
26406,1794.0,2020-09-06,east
26407,1782.0,2020-09-06,west
26408,5444.55,2020-09-06,north
26409,5954.04,2020-09-06,south
26410,5074.92,2020-09-06,east
26411,5964.03,2020-09-06,west
26412,1490.0,2020-09-06,north
26413,1332.5,2020-09-06,south
26414,1340.0,2020-09-06,east
26415,1432.5,2020-09-06,west
26416,1716.0,2020-09-06,north
26417,1761.0,2020-09-06,south
26418,1545.0,2020-09-06,east
26419,1671.0,2020-09-06,west
26420,698.75,2020-09-06,north
26421,670.0,2020-09-06,south
26422,680.0,2020-09-06,east
26423,651.25,2020-09-06,west
26424,2594.8,2020-09-06,north
26425,2569.85,2020-09-06,south
26426,2594.8,2020-09-06,east
26427,2984.02,2020-09-06,west
26428,1068.6299999999999,2020-09-06,north
26429,1192.01,2020-09-06,south
26430,1062.66,2020-09-06,east
26431,1032.81,2020-09-06,west
26432,1509.0,2020-09-07,north
26433,1749.0,2020-09-07,south
26434,1608.0,2020-09-07,east
26435,1794.0,2020-09-07,west
26436,5204.79,2020-09-07,north
26437,5844.150000000001,2020-09-07,south
26438,5894.1,2020-09-07,east
26439,5954.04,2020-09-07,west
26440,1385.0,2020-09-07,north
26441,1377.5,2020-09-07,south
26442,1465.0,2020-09-07,east
26443,1295.0,2020-09-07,west
26444,1635.0,2020-09-07,north
26445,1680.0,2020-09-07,south
26446,1683.0,2020-09-07,east
26447,1683.0,2020-09-07,west
26448,696.25,2020-09-07,north
26449,736.25,2020-09-07,south
26450,683.75,2020-09-07,east
26451,641.25,2020-09-07,west
26452,2699.59,2020-09-07,north
26453,2569.85,2020-09-07,south
26454,2839.31,2020-09-07,east
26455,2624.7400000000002,2020-09-07,west
26456,1168.1299999999999,2020-09-07,north
26457,1094.5,2020-09-07,south
26458,1114.4,2020-09-07,east
26459,1040.77,2020-09-07,west
26460,1710.0,2020-09-08,north
26461,1536.0,2020-09-08,south
26462,1539.0,2020-09-08,east
26463,1512.0,2020-09-08,west
26464,5654.34,2020-09-08,north
26465,5044.95,2020-09-08,south
26466,5374.62,2020-09-08,east
26467,5984.01,2020-09-08,west
26468,1260.0,2020-09-08,north
26469,1392.5,2020-09-08,south
26470,1250.0,2020-09-08,east
26471,1340.0,2020-09-08,west
26472,1731.0,2020-09-08,north
26473,1644.0,2020-09-08,south
26474,1569.0,2020-09-08,east
26475,1623.0,2020-09-08,west
26476,652.5,2020-09-08,north
26477,655.0,2020-09-08,south
26478,636.25,2020-09-08,east
26479,728.75,2020-09-08,west
26480,2854.28,2020-09-08,north
26481,2914.1600000000003,2020-09-08,south
26482,2544.9,2020-09-08,east
26483,2829.33,2020-09-08,west
26484,1044.75,2020-09-08,north
26485,1044.75,2020-09-08,south
26486,1136.29,2020-09-08,east
26487,1126.34,2020-09-08,west
26488,1578.0,2020-09-09,north
26489,1575.0,2020-09-09,south
26490,1551.0,2020-09-09,east
26491,1650.0,2020-09-09,west
26492,5694.3,2020-09-09,north
26493,5724.27,2020-09-09,south
26494,5134.86,2020-09-09,east
26495,5184.81,2020-09-09,west
26496,1440.0,2020-09-09,north
26497,1382.5,2020-09-09,south
26498,1355.0,2020-09-09,east
26499,1287.5,2020-09-09,west
26500,1656.0,2020-09-09,north
26501,1773.0,2020-09-09,south
26502,1716.0,2020-09-09,east
26503,1614.0,2020-09-09,west
26504,732.5,2020-09-09,north
26505,722.5,2020-09-09,south
26506,652.5,2020-09-09,east
26507,705.0,2020-09-09,west
26508,2679.63,2020-09-09,north
26509,2684.62,2020-09-09,south
26510,2614.76,2020-09-09,east
26511,2594.8,2020-09-09,west
26512,1016.89,2020-09-09,north
26513,1140.27,2020-09-09,south
26514,1138.28,2020-09-09,east
26515,1026.84,2020-09-09,west
26516,1662.0,2020-09-10,north
26517,1767.0,2020-09-10,south
26518,1596.0,2020-09-10,east
26519,1710.0,2020-09-10,west
26520,5884.11,2020-09-10,north
26521,5504.49,2020-09-10,south
26522,5774.22,2020-09-10,east
26523,5764.2300000000005,2020-09-10,west
26524,1470.0,2020-09-10,north
26525,1342.5,2020-09-10,south
26526,1490.0,2020-09-10,east
26527,1340.0,2020-09-10,west
26528,1545.0,2020-09-10,north
26529,1614.0,2020-09-10,south
26530,1662.0,2020-09-10,east
26531,1755.0,2020-09-10,west
26532,625.0,2020-09-10,north
26533,677.5,2020-09-10,south
26534,630.0,2020-09-10,east
26535,708.75,2020-09-10,west
26536,2519.9500000000003,2020-09-10,north
26537,2684.62,2020-09-10,south
26538,2719.55,2020-09-10,east
26539,2549.8900000000003,2020-09-10,west
26540,1030.82,2020-09-10,north
26541,1092.51,2020-09-10,south
26542,1012.91,2020-09-10,east
26543,1132.31,2020-09-10,west
26544,1764.0,2020-09-11,north
26545,1722.0,2020-09-11,south
26546,1611.0,2020-09-11,east
26547,1656.0,2020-09-11,west
26548,5674.32,2020-09-11,north
26549,5644.35,2020-09-11,south
26550,5674.32,2020-09-11,east
26551,5434.56,2020-09-11,west
26552,1315.0,2020-09-11,north
26553,1425.0,2020-09-11,south
26554,1305.0,2020-09-11,east
26555,1362.5,2020-09-11,west
26556,1755.0,2020-09-11,north
26557,1794.0,2020-09-11,south
26558,1503.0,2020-09-11,east
26559,1608.0,2020-09-11,west
26560,636.25,2020-09-11,north
26561,686.25,2020-09-11,south
26562,692.5,2020-09-11,east
26563,703.75,2020-09-11,west
26564,2704.58,2020-09-11,north
26565,2879.23,2020-09-11,south
26566,2495.0,2020-09-11,east
26567,2529.9300000000003,2020-09-11,west
26568,1166.14,2020-09-11,north
26569,1020.87,2020-09-11,south
26570,1172.11,2020-09-11,east
26571,1176.09,2020-09-11,west
26572,1602.0,2020-09-12,north
26573,1686.0,2020-09-12,south
26574,1599.0,2020-09-12,east
26575,1800.0,2020-09-12,west
26576,5644.35,2020-09-12,north
26577,5214.78,2020-09-12,south
26578,5574.42,2020-09-12,east
26579,5334.66,2020-09-12,west
26580,1452.5,2020-09-12,north
26581,1440.0,2020-09-12,south
26582,1437.5,2020-09-12,east
26583,1452.5,2020-09-12,west
26584,1674.0,2020-09-12,north
26585,1788.0,2020-09-12,south
26586,1719.0,2020-09-12,east
26587,1524.0,2020-09-12,west
26588,656.25,2020-09-12,north
26589,713.75,2020-09-12,south
26590,703.75,2020-09-12,east
26591,692.5,2020-09-12,west
26592,2699.59,2020-09-12,north
26593,2504.98,2020-09-12,south
26594,2509.9700000000003,2020-09-12,east
26595,2954.08,2020-09-12,west
26596,1066.64,2020-09-12,north
26597,1024.85,2020-09-12,south
26598,1146.24,2020-09-12,east
26599,1060.67,2020-09-12,west
26600,1503.0,2020-09-13,north
26601,1554.0,2020-09-13,south
26602,1554.0,2020-09-13,east
26603,1575.0,2020-09-13,west
26604,5444.55,2020-09-13,north
26605,5094.900000000001,2020-09-13,south
26606,5314.68,2020-09-13,east
26607,5654.34,2020-09-13,west
26608,1322.5,2020-09-13,north
26609,1450.0,2020-09-13,south
26610,1495.0,2020-09-13,east
26611,1275.0,2020-09-13,west
26612,1572.0,2020-09-13,north
26613,1551.0,2020-09-13,south
26614,1530.0,2020-09-13,east
26615,1563.0,2020-09-13,west
26616,660.0,2020-09-13,north
26617,670.0,2020-09-13,south
